pen_rate,inel_rate,scenario,markov_rho,n_houses,dt_hr,P_community_peak_kw,P_onpeak_peak_kw,CF_onpeak,P50_kw,P90_kw,P99_kw,CF,CF_ci_lo,CF_ci_hi,ramp_rate_kw_per_min,trough_kw,load_factor,E_annual_kwh,E_pv_kwh,E_ev_kwh,E_ev_grid_import_kwh,E_ev_grid_export_kwh,E_cost_usd,demand_charge_usd,total_bill_usd,E_carbon_kg,E_baseline_cost_usd,E_ev_cost_usd,E_batt_cost_usd,E_pv_credit_usd,decomp_err_pct,P_peak_building_kw,P_peak_ev_kw,P_peak_batt_kw,P_peak_pv_kw,demand_charge_lb_uniform_usd,demand_charge_lb_opf_usd,optimality_gap_pct,comm_free_oracle_gap_pct,active_set_rho_cert,lp_opf_status,lp_opf_g2v_day_kwh,lp_opf_v2g_day_kwh,lp_opf_peak_kw,lp_opf_peak_hour,L_community,L_per_house_max,L_n_elastic,L_p_baseline_kw,jain_fairness,SRE_ratio,SRE_ci_lo,SRE_ci_hi,MIT_ratio,MIT_ci_lo,MIT_ci_hi,VF_ratio,VF_ci_lo,VF_ci_hi,HYB_ratio,HYB_ci_lo,HYB_ci_hi,SRE_onpeak,MIT_onpeak,VF_onpeak
1.000000,0.500000,4,0.400000,50,0.166670,347.838800,89.512100,0.495750,13.012500,260.667500,330.058700,0.675229,0.580260,0.729964,1.495210,0.000000,0.186689,568854.830000,257426.980000,259683.240000,259683.240000,0.000000,208194.350000,153013.920000,361208.270000,162393.520000,35456.270000,97983.660000,82410.200000,7655.770000,0.000000,36.598700,207.300800,103.940000,0.000000,29120.690000,14913.130000,926.030000,119.570000,0.281000,ok,712.480000,0.000000,33.255600,6,,5.202885,29,0.713500,0.907864,1.599629,1.304234,2.212828,0.808253,0.658547,0.945191,1.240988,0.972675,1.543568,1.139374,0.913754,1.420448,1.101447,1.000002,1.016500
1.000000,0.500000,5,0.400000,50,0.166670,299.564500,137.024200,0.487702,43.683800,158.882900,253.263000,0.619940,0.545110,0.671740,3.900240,0.000000,0.200188,525330.330000,257426.980000,263163.230000,263163.230000,0.000000,195681.030000,129192.150000,324873.180000,155604.710000,38364.320000,82879.860000,81061.010000,6624.160000,0.000000,32.674700,113.555400,153.334200,0.000000,26892.600000,15109.030000,755.070000,45.600000,0.399000,ok,721.030000,0.000000,33.692400,10,,5.202885,29,0.712900,0.886653,1.599629,1.304234,2.212828,0.808253,0.658547,0.945191,1.240988,0.972675,1.543568,1.139374,0.913754,1.420448,1.101447,1.000002,1.016500
0.250000,0.100000,0,0.600000,50,0.166670,87.543600,87.543600,0.345704,3.045900,24.676200,43.243400,0.341368,0.275610,0.368414,2.831150,0.000000,0.094981,72839.460000,257426.980000,52952.420000,52952.420000,0.000000,27140.610000,29144.770000,56285.370000,22167.040000,19609.760000,8786.390000,258.060000,1513.600000,0.000000,113.403600,21.000000,0.839000,47.700000,3728.780000,930.590000,3031.860000,31.560000,0.457000,ok,145.010000,0.000000,2.075200,22,,1.512657,44,0.713300,0.338934,2.570174,2.231514,3.307101,0.853107,0.711490,0.962214,0.960398,0.799962,1.186309,0.979715,0.832730,1.216730,1.289143,1.120585,0.871096
0.250000,0.100000,1,0.600000,50,0.166670,177.839100,95.891000,0.499402,16.747600,140.551400,164.303200,0.748495,0.648502,0.791056,2.118890,0.000000,0.227618,354598.970000,257426.980000,52858.930000,52858.930000,0.000000,127702.160000,77290.840000,204993.010000,102990.200000,35970.420000,16841.280000,82380.000000,7489.530000,0.000000,36.952900,21.355600,119.530000,0.000000,18152.550000,5119.990000,1409.590000,12.710000,0.528000,ok,144.870000,0.000000,11.417300,10,13.072945,1.512657,44,0.712800,0.880793,2.570174,2.231514,3.307101,0.853107,0.711490,0.962214,0.960398,0.799962,1.186309,0.979715,0.832730,1.216730,1.289143,1.120585,0.871096
0.250000,0.100000,2,0.600000,50,0.166670,292.401700,85.293200,0.445662,17.505700,107.576000,285.276600,0.877375,0.822121,0.911470,5.337670,0.000000,0.139407,357082.990000,257426.980000,52934.660000,52934.660000,0.000000,128592.270000,128163.530000,256755.790000,106394.670000,35332.590000,18309.030000,82508.160000,7557.520000,0.000000,35.401700,7.000000,250.000000,0.000000,18279.710000,1683.300000,7513.800000,2.450000,0.704000,ok,145.010000,0.000000,3.753700,8,,1.512657,44,0.713300,0.878788,2.570174,2.231514,3.307101,0.853107,0.711490,0.962214,0.960398,0.799962,1.186309,0.979715,0.832730,1.216730,1.289143,1.120585,0.871096
0.250000,0.100000,3,0.600000,50,0.166670,87.543600,87.543600,0.345704,3.045900,24.676200,43.243400,0.341368,0.275610,0.368414,2.831150,0.000000,0.094981,72839.460000,257426.980000,52952.420000,52952.420000,0.000000,26276.620000,29144.770000,55421.390000,22167.040000,19358.330000,8169.030000,262.870000,1513.600000,0.000000,113.403600,21.000000,0.839000,47.700000,3728.780000,930.590000,3031.860000,31.560000,0.457000,ok,145.010000,0.000000,2.075200,22,,1.512657,44,0.713300,0.347948,2.570174,2.231514,3.307101,0.853107,0.711490,0.962214,0.960398,0.799962,1.186309,0.979715,0.832730,1.216730,1.289143,1.120585,0.871096
0.250000,0.100000,4,0.600000,50,0.166670,190.327700,78.292500,0.435027,12.916300,157.506500,178.151800,0.718853,0.632815,0.769324,1.550220,0.000000,0.217105,361973.340000,257426.980000,52806.010000,52806.010000,0.000000,129919.020000,82816.700000,212735.710000,104296.050000,35296.620000,19901.970000,82389.480000,7669.050000,0.000000,35.796700,35.000000,119.530000,0.000000,18530.060000,5046.990000,1540.910000,21.270000,0.202000,ok,144.860000,0.000000,11.254500,21,,1.512657,44,0.712800,0.880279,2.570174,2.231514,3.307101,0.853107,0.711490,0.962214,0.960398,0.799962,1.186309,0.979715,0.832730,1.216730,1.289143,1.120585,0.871096
0.250000,0.100000,5,0.600000,50,0.166670,232.530000,95.891000,0.499402,18.821500,121.503500,194.359400,0.733312,0.658736,0.789052,2.118890,0.000000,0.172590,351558.520000,257426.980000,52858.820000,52858.820000,0.000000,126590.740000,97364.580000,223955.320000,102149.280000,36835.750000,16435.990000,80741.650000,7422.650000,0.000000,35.065900,23.146900,174.316700,0.000000,17996.910000,9501.900000,924.690000,11.050000,0.527000,ok,144.820000,0.000000,21.188800,12,,1.512657,44,0.712800,0.880200,2.570174,2.231514,3.307101,0.853107,0.711490,0.962214,0.960398,0.799962,1.186309,0.979715,0.832730,1.216730,1.289143,1.120585,0.871096
0.250000,0.300000,0,0.600000,50,0.166670,87.543600,87.543600,0.345704,3.045900,24.676200,43.243400,0.341368,0.275610,0.368414,2.831150,0.000000,0.094981,72839.460000,257426.980000,52952.420000,52952.420000,0.000000,27140.610000,29144.770000,56285.370000,22167.040000,19609.760000,8786.390000,258.060000,1513.600000,0.000000,113.403600,21.000000,0.839000,47.700000,3728.780000,930.590000,3031.860000,31.560000,0.457000,ok,145.010000,0.000000,2.075200,22,,1.512657,38,0.713300,0.338934,2.585773,2.242863,3.324575,0.851636,0.708533,0.963690,0.956253,0.794695,1.184999,0.974531,0.828304,1.213373,1.274935,1.120624,0.880773
0.250000,0.300000,1,0.600000,50,0.166670,176.578400,95.891000,0.493915,16.558800,139.681600,162.820700,0.751739,0.649219,0.796299,2.118890,0.000000,0.227554,351986.500000,257426.980000,52866.630000,52866.630000,0.000000,126773.030000,76678.950000,203451.980000,102241.910000,35936.030000,15890.250000,82378.640000,7431.890000,0.000000,36.952900,20.094900,119.530000,0.000000,18018.820000,5119.990000,1397.640000,11.910000,0.459000,ok,144.880000,0.000000,11.417300,10,11.290271,1.512657,38,0.712800,0.880459,2.585773,2.242863,3.324575,0.851636,0.708533,0.963690,0.956253,0.794695,1.184999,0.974531,0.828304,1.213373,1.274935,1.120624,0.880773
0.250000,0.300000,2,0.600000,50,0.166670,292.401700,85.293200,0.440750,17.505700,107.576000,285.276600,0.882700,0.826302,0.916286,4.637670,0.000000,0.138313,354280.470000,257426.980000,52934.660000,52934.660000,0.000000,127593.840000,128163.530000,255757.370000,105443.590000,35332.590000,17248.960000,82508.160000,7495.860000,0.000000,35.401700,7.000000,250.000000,0.000000,18136.250000,1683.300000,7513.800000,2.450000,0.629000,ok,145.010000,0.000000,3.753700,12,,1.512657,38,0.713300,0.878453,2.585773,2.242863,3.324575,0.851636,0.708533,0.963690,0.956253,0.794695,1.184999,0.974531,0.828304,1.213373,1.274935,1.120624,0.880773
0.250000,0.300000,3,0.600000,50,0.166670,87.543600,87.543600,0.345704,3.045900,24.676200,43.243400,0.341368,0.275610,0.368414,2.831150,0.000000,0.094981,72839.460000,257426.980000,52952.420000,52952.420000,0.000000,26276.620000,29144.770000,55421.390000,22167.040000,19358.330000,8169.030000,262.870000,1513.600000,0.000000,113.403600,21.000000,0.839000,47.700000,3728.780000,930.590000,3031.860000,31.560000,0.457000,ok,145.010000,0.000000,2.075200,22,,1.512657,38,0.713300,0.347948,2.585773,2.242863,3.324575,0.851636,0.708533,0.963690,0.956253,0.794695,1.184999,0.974531,0.828304,1.213373,1.274935,1.120624,0.880773
0.250000,0.300000,4,0.600000,50,0.166670,190.327700,78.292500,0.435027,12.916300,157.506500,178.151800,0.718853,0.632815,0.769324,1.550220,0.000000,0.217105,361973.340000,257426.980000,52806.010000,52806.010000,0.000000,129919.020000,82816.700000,212735.710000,104296.050000,35296.620000,19901.970000,82389.480000,7669.050000,0.000000,35.796700,35.000000,119.530000,0.000000,18530.060000,5046.990000,1540.910000,21.270000,0.202000,ok,144.860000,0.000000,11.254500,21,,1.512657,38,0.712800,0.880279,2.585773,2.242863,3.324575,0.851636,0.708533,0.963690,0.956253,0.794695,1.184999,0.974531,0.828304,1.213373,1.274935,1.120624,0.880773
0.250000,0.300000,5,0.600000,50,0.166670,230.455900,95.891000,0.493915,18.641800,121.249200,193.763600,0.732593,0.659578,0.787745,2.118890,0.000000,0.172845,348937.590000,257426.980000,52866.270000,52866.270000,0.000000,125658.570000,96645.410000,222303.980000,101383.330000,36795.170000,15496.420000,80731.800000,7364.820000,0.000000,35.065900,21.310500,174.079500,0.000000,17862.740000,9502.720000,917.030000,10.190000,0.457000,ok,144.840000,0.000000,21.190600,12,,1.512657,38,0.712800,0.879854,2.585773,2.242863,3.324575,0.851636,0.708533,0.963690,0.956253,0.794695,1.184999,0.974531,0.828304,1.213373,1.274935,1.120624,0.880773
0.250000,0.500000,0,0.600000,50,0.166670,87.543600,87.543600,0.345704,3.045900,24.676200,43.243400,0.341368,0.275610,0.368414,2.831150,0.000000,0.094981,72839.460000,257426.980000,52952.420000,52952.420000,0.000000,27140.610000,29144.770000,56285.370000,22167.040000,19609.760000,8786.390000,258.060000,1513.600000,0.000000,113.403600,21.000000,0.839000,47.700000,3728.780000,930.590000,3031.860000,31.560000,0.457000,ok,145.010000,0.000000,2.075200,22,,1.512657,29,0.713300,0.338934,2.580529,2.234454,3.325942,0.829445,0.681807,0.950504,0.983833,0.808752,1.230944,0.986549,0.822483,1.253400,1.219601,1.120779,0.920606
0.250000,0.500000,1,0.600000,50,0.166670,173.154800,95.891000,0.472544,16.226500,138.314900,160.361200,0.730666,0.624987,0.782459,2.118890,0.000000,0.229530,348159.810000,257426.980000,52877.990000,52877.990000,0.000000,125426.480000,75381.870000,200808.360000,101158.440000,35894.720000,14502.590000,82376.630000,7347.450000,0.000000,34.353800,19.269900,119.530000,0.000000,17822.920000,5119.990000,1372.310000,9.740000,0.302000,ok,144.910000,0.000000,11.417300,10,8.616260,1.512657,29,0.712800,0.880065,2.580529,2.234454,3.325942,0.829445,0.681807,0.950504,0.983833,0.808752,1.230944,0.986549,0.822483,1.253400,1.219601,1.120779,0.920606
0.250000,0.500000,2,0.600000,50,0.166670,292.401700,85.293200,0.421621,17.535200,107.576000,285.276600,0.880910,0.823204,0.916663,3.937670,0.000000,0.136715,350186.110000,257426.980000,52934.660000,52934.660000,0.000000,126149.890000,128163.530000,254313.420000,104054.250000,35342.890000,15704.630000,82508.160000,7405.790000,0.000000,35.401700,7.000000,250.000000,0.000000,17926.650000,1683.300000,7513.800000,2.450000,0.450000,ok,145.010000,0.000000,3.753700,8,,1.512657,29,0.713300,0.878063,2.580529,2.234454,3.325942,0.829445,0.681807,0.950504,0.983833,0.808752,1.230944,0.986549,0.822483,1.253400,1.219601,1.120779,0.920606
0.250000,0.500000,3,0.600000,50,0.166670,87.543600,87.543600,0.345704,3.045900,24.676200,43.243400,0.341368,0.275610,0.368414,2.831150,0.000000,0.094981,72839.460000,257426.980000,52952.420000,52952.420000,0.000000,26276.620000,29144.770000,55421.390000,22167.040000,19358.330000,8169.030000,262.870000,1513.600000,0.000000,113.403600,21.000000,0.839000,47.700000,3728.780000,930.590000,3031.860000,31.560000,0.457000,ok,145.010000,0.000000,2.075200,22,,1.512657,29,0.713300,0.347948,2.580529,2.234454,3.325942,0.829445,0.681807,0.950504,0.983833,0.808752,1.230944,0.986549,0.822483,1.253400,1.219601,1.120779,0.920606
0.250000,0.500000,4,0.600000,50,0.166670,190.327700,78.292500,0.435027,12.916300,157.506500,178.151800,0.718853,0.632815,0.769324,1.550220,0.000000,0.217105,361973.340000,257426.980000,52806.010000,52806.010000,0.000000,129919.020000,82816.700000,212735.710000,104296.050000,35296.620000,19901.970000,82389.480000,7669.050000,0.000000,35.796700,35.000000,119.530000,0.000000,18530.060000,5046.990000,1540.910000,21.270000,0.202000,ok,144.860000,0.000000,11.254500,21,,1.512657,29,0.712800,0.880279,2.580529,2.234454,3.325942,0.829445,0.681807,0.950504,0.983833,0.808752,1.230944,0.986549,0.822483,1.253400,1.219601,1.120779,0.920606
0.250000,0.500000,5,0.600000,50,0.166670,227.603000,95.891000,0.472544,18.302500,120.356400,192.334500,0.720838,0.643559,0.783359,2.118890,0.000000,0.173085,345097.280000,257426.980000,52877.570000,52877.570000,0.000000,124307.010000,95416.000000,219723.010000,100276.700000,36743.130000,14129.050000,80714.920000,7280.090000,0.000000,35.065900,18.613000,173.924000,0.000000,17666.140000,9514.910000,902.800000,8.910000,0.300000,ok,144.860000,0.000000,21.217800,21,,1.512657,29,0.712800,0.879398,2.580529,2.234454,3.325942,0.829445,0.681807,0.950504,0.983833,0.808752,1.230944,0.986549,0.822483,1.253400,1.219601,1.120779,0.920606
0.500000,0.100000,0,0.600000,50,0.166670,141.686900,141.686900,0.429365,10.547100,44.021800,87.746500,0.414806,0.321408,0.494874,3.950310,0.000000,0.123854,153725.190000,257426.980000,150433.420000,150433.420000,0.000000,60314.250000,50231.110000,110545.370000,48169.470000,27230.040000,33882.120000,317.290000,1115.190000,0.000000,37.235800,105.000000,-0.548900,0.000000,7869.470000,7316.220000,586.570000,133.410000,0.525000,ok,412.000000,0.000000,16.314800,8,,5.202885,44,0.712400,0.420603,1.981587,1.557449,2.687376,0.905347,0.770586,1.015558,0.977497,0.794572,1.167078,1.018443,0.885311,1.184087,1.037751,1.066718,0.933701
0.500000,0.100000,1,0.600000,50,0.166670,229.770900,92.967000,0.475302,21.140000,172.589500,209.820100,0.744172,0.665589,0.782732,3.560830,0.000000,0.222892,448636.210000,257426.980000,150119.140000,150119.140000,0.000000,163325.280000,99208.500000,262533.780000,130112.750000,36471.800000,51871.050000,82406.950000,7424.540000,0.000000,34.962300,75.278100,119.530000,0.000000,22966.490000,7803.730000,1171.300000,45.190000,0.641000,ok,411.550000,0.000000,17.401900,8,45.014003,5.202885,44,0.712000,0.813513,1.981587,1.557449,2.687376,0.905347,0.770586,1.015558,0.977497,0.794572,1.167078,1.018443,0.885311,1.184087,1.037751,1.066718,0.933701
0.500000,0.100000,2,0.600000,50,0.166670,314.887000,87.122900,0.445574,19.005100,167.010200,300.378900,0.821974,0.770741,0.863744,12.254700,0.000000,0.162980,449564.620000,257426.980000,150372.250000,150372.250000,0.000000,163686.030000,137123.810000,300809.850000,135380.410000,35862.860000,52756.790000,82508.160000,7441.780000,0.000000,32.601300,32.285700,250.000000,0.000000,23014.010000,7794.930000,1659.140000,10.420000,0.763000,ok,412.000000,0.000000,17.382300,8,,5.202885,44,0.712400,0.812210,1.981587,1.557449,2.687376,0.905347,0.770586,1.015558,0.977497,0.794572,1.167078,1.018443,0.885311,1.184087,1.037751,1.066718,0.933701
0.500000,0.100000,3,0.600000,50,0.166670,141.686900,141.686900,0.429365,10.547100,44.021800,87.746500,0.414806,0.321408,0.494874,3.950310,0.000000,0.123854,153725.190000,257426.980000,150433.420000,150433.420000,0.000000,58046.770000,50231.110000,108277.880000,48169.470000,26982.820000,31855.660000,323.490000,1115.190000,0.000000,37.235800,105.000000,-0.548900,0.000000,7869.470000,7316.220000,586.570000,133.410000,0.525000,ok,412.000000,0.000000,16.314800,8,,5.202885,44,0.712400,0.420179,1.981587,1.557449,2.687376,0.905347,0.770586,1.015558,0.977497,0.794572,1.167078,1.018443,0.885311,1.184087,1.037751,1.066718,0.933701
0.500000,0.100000,4,0.600000,50,0.166670,255.001300,79.921200,0.443790,13.033500,208.288400,240.734900,0.727426,0.621937,0.776794,1.546380,0.000000,0.204191,456124.570000,257426.980000,146885.760000,146885.760000,0.000000,165543.180000,112028.960000,277572.140000,130734.680000,35480.440000,55323.240000,82401.830000,7662.320000,0.000000,37.314200,112.218000,105.470000,0.000000,23349.830000,7590.980000,1375.820000,62.480000,0.324000,ok,402.980000,0.000000,16.927500,6,,5.202885,44,0.711900,0.828593,1.981587,1.557449,2.687376,0.905347,0.770586,1.015558,0.977497,0.794572,1.167078,1.018443,0.885311,1.184087,1.037751,1.066718,0.933701
0.500000,0.100000,5,0.600000,50,0.166670,288.458700,92.967000,0.475302,21.813300,149.847500,248.292400,0.757897,0.692961,0.788115,3.762770,0.000000,0.176413,445777.830000,257426.980000,150100.560000,150100.560000,0.000000,162281.710000,124300.090000,286581.800000,129441.130000,37336.500000,51321.570000,80985.700000,7362.060000,0.000000,32.437000,101.871200,154.151000,0.000000,22820.160000,9168.250000,1255.770000,38.930000,0.641000,ok,411.360000,0.000000,20.444800,9,,5.202885,44,0.712000,0.813180,1.981587,1.557449,2.687376,0.905347,0.770586,1.015558,0.977497,0.794572,1.167078,1.018443,0.885311,1.184087,1.037751,1.066718,0.933701
0.500000,0.300000,0,0.600000,50,0.166670,141.686900,141.686900,0.429365,10.547100,44.021800,87.746500,0.414806,0.321408,0.494874,3.950310,0.000000,0.123854,153725.190000,257426.980000,150433.420000,150433.420000,0.000000,60314.250000,50231.110000,110545.370000,48169.470000,27230.040000,33882.120000,317.290000,1115.190000,0.000000,37.235800,105.000000,-0.548900,0.000000,7869.470000,7316.220000,586.570000,133.410000,0.525000,ok,412.000000,0.000000,16.314800,8,,5.202885,38,0.712400,0.420603,1.942069,1.514874,2.654053,0.865796,0.708074,0.999437,1.042950,0.830079,1.286059,1.041111,0.859127,1.278622,1.094414,1.050974,0.898622
0.500000,0.300000,1,0.600000,50,0.166670,217.973100,106.967000,0.493856,23.232800,167.122900,200.249700,0.697470,0.604011,0.749250,3.359290,0.000000,0.234172,447137.730000,257426.980000,150163.050000,150163.050000,0.000000,163705.830000,94614.150000,258319.990000,130855.910000,36464.340000,52229.610000,82402.490000,7390.600000,0.000000,34.962300,63.480200,119.530000,0.000000,22889.780000,7805.210000,1112.190000,37.730000,0.513000,ok,411.610000,0.000000,17.405200,0,38.875730,5.202885,38,0.712000,0.812992,1.942069,1.514874,2.654053,0.865796,0.708074,0.999437,1.042950,0.830079,1.286059,1.041111,0.859127,1.278622,1.094414,1.050974,0.898622
0.500000,0.300000,2,0.600000,50,0.166670,314.887000,101.747900,0.469903,19.499900,146.010200,300.378900,0.805582,0.749672,0.853034,10.002830,0.000000,0.162294,447673.940000,257426.980000,150372.250000,150372.250000,0.000000,163923.200000,137123.810000,301047.010000,135273.380000,35946.340000,52868.880000,82508.160000,7400.180000,0.000000,32.601300,32.285700,250.000000,0.000000,22917.230000,7794.930000,1659.140000,10.420000,0.629000,ok,412.000000,0.000000,17.382300,8,,5.202885,38,0.712400,0.811796,1.942069,1.514874,2.654053,0.865796,0.708074,0.999437,1.042950,0.830079,1.286059,1.041111,0.859127,1.278622,1.094414,1.050974,0.898622
0.500000,0.300000,3,0.600000,50,0.166670,141.686900,141.686900,0.429365,10.547100,44.021800,87.746500,0.414806,0.321408,0.494874,3.950310,0.000000,0.123854,153725.190000,257426.980000,150433.420000,150433.420000,0.000000,58046.770000,50231.110000,108277.880000,48169.470000,26982.820000,31855.660000,323.490000,1115.190000,0.000000,37.235800,105.000000,-0.548900,0.000000,7869.470000,7316.220000,586.570000,133.410000,0.525000,ok,412.000000,0.000000,16.314800,8,,5.202885,38,0.712400,0.420179,1.942069,1.514874,2.654053,0.865796,0.708074,0.999437,1.042950,0.830079,1.286059,1.041111,0.859127,1.278622,1.094414,1.050974,0.898622
0.500000,0.300000,4,0.600000,50,0.166670,255.001300,79.921200,0.443790,13.033500,208.288400,240.734900,0.727426,0.621937,0.776794,1.546380,0.000000,0.204191,456124.570000,257426.980000,146885.760000,146885.760000,0.000000,165543.180000,112028.960000,277572.140000,130734.680000,35480.440000,55323.240000,82401.830000,7662.320000,0.000000,37.314200,112.218000,105.470000,0.000000,23349.830000,7590.980000,1375.820000,62.480000,0.324000,ok,402.980000,0.000000,16.927500,6,,5.202885,38,0.711900,0.828593,1.942069,1.514874,2.654053,0.865796,0.708074,0.999437,1.042950,0.830079,1.286059,1.041111,0.859127,1.278622,1.094414,1.050974,0.898622
0.500000,0.300000,5,0.600000,50,0.166670,275.637800,106.967000,0.493855,26.269100,143.227500,235.469300,0.726144,0.643701,0.772302,3.444520,0.000000,0.183883,444002.090000,257426.980000,150144.890000,150144.890000,0.000000,162561.150000,117392.770000,279953.910000,130079.690000,37341.340000,51614.740000,80927.090000,7322.020000,0.000000,34.562000,67.605500,173.470100,0.000000,22729.260000,9298.840000,1162.440000,31.880000,0.511000,ok,411.440000,0.000000,20.736000,8,,5.202885,38,0.712000,0.812645,1.942069,1.514874,2.654053,0.865796,0.708074,0.999437,1.042950,0.830079,1.286059,1.041111,0.859127,1.278622,1.094414,1.050974,0.898622
0.500000,0.500000,0,0.600000,50,0.166670,141.686900,141.686900,0.429365,10.547100,44.021800,87.746500,0.414806,0.321408,0.494874,3.950310,0.000000,0.123854,153725.190000,257426.980000,150433.420000,150433.420000,0.000000,60314.250000,50231.110000,110545.370000,48169.470000,27230.040000,33882.120000,317.290000,1115.190000,0.000000,37.235800,105.000000,-0.548900,0.000000,7869.470000,7316.220000,586.570000,133.410000,0.525000,ok,412.000000,0.000000,16.314800,8,,5.202885,29,0.712400,0.420603,1.900886,1.475135,2.604820,0.838559,0.676179,0.990322,1.100155,0.860287,1.372175,1.054945,0.841225,1.325944,1.133255,1.037562,0.879041
0.500000,0.500000,1,0.600000,50,0.166670,207.884700,118.380500,0.504857,28.765100,160.052700,189.588700,0.661203,0.566104,0.722941,3.040410,0.000000,0.242267,441185.460000,257426.980000,150217.560000,150217.560000,0.000000,161982.430000,89962.860000,251945.290000,129886.810000,36428.460000,50415.550000,82396.870000,7258.460000,0.000000,34.962300,53.391800,119.530000,0.000000,22585.070000,7806.950000,1052.340000,31.360000,0.400000,ok,411.680000,0.000000,17.409100,21,29.668320,5.202885,29,0.712000,0.812770,1.900886,1.475135,2.604820,0.838559,0.676179,0.990322,1.100155,0.860287,1.372175,1.054945,0.841225,1.325944,1.133255,1.037562,0.879041
0.500000,0.500000,2,0.600000,50,0.166670,306.168600,114.062700,0.486580,19.545100,133.168800,299.206600,0.788499,0.730006,0.837210,7.902830,0.000000,0.164486,441158.000000,257426.980000,150378.790000,150378.790000,0.000000,161993.240000,134370.940000,296364.180000,133376.620000,36023.080000,50718.690000,82508.160000,7256.690000,0.000000,35.168600,21.000000,250.000000,0.000000,22583.660000,7794.930000,1623.820000,7.360000,0.546000,ok,412.000000,0.000000,17.382300,8,,5.202885,29,0.712400,0.811749,1.900886,1.475135,2.604820,0.838559,0.676179,0.990322,1.100155,0.860287,1.372175,1.054945,0.841225,1.325944,1.133255,1.037562,0.879041
0.500000,0.500000,3,0.600000,50,0.166670,141.686900,141.686900,0.429365,10.547100,44.021800,87.746500,0.414806,0.321408,0.494874,3.950310,0.000000,0.123854,153725.190000,257426.980000,150433.420000,150433.420000,0.000000,58046.770000,50231.110000,108277.880000,48169.470000,26982.820000,31855.660000,323.490000,1115.190000,0.000000,37.235800,105.000000,-0.548900,0.000000,7869.470000,7316.220000,586.570000,133.410000,0.525000,ok,412.000000,0.000000,16.314800,8,,5.202885,29,0.712400,0.420179,1.900886,1.475135,2.604820,0.838559,0.676179,0.990322,1.100155,0.860287,1.372175,1.054945,0.841225,1.325944,1.133255,1.037562,0.879041
0.500000,0.500000,4,0.600000,50,0.166670,255.001300,79.921200,0.443790,13.033500,208.288400,240.734900,0.727426,0.621937,0.776794,1.546380,0.000000,0.204191,456124.570000,257426.980000,146885.760000,146885.760000,0.000000,165543.180000,112028.960000,277572.140000,130734.680000,35480.440000,55323.240000,82401.830000,7662.320000,0.000000,37.314200,112.218000,105.470000,0.000000,23349.830000,7590.980000,1375.820000,62.480000,0.324000,ok,402.980000,0.000000,16.927500,6,,5.202885,29,0.711900,0.828593,1.900886,1.475135,2.604820,0.838559,0.676179,0.990322,1.100155,0.860287,1.372175,1.054945,0.841225,1.325944,1.133255,1.037562,0.879041
0.500000,0.500000,5,0.600000,50,0.166670,263.311200,118.380500,0.504856,30.987900,138.089400,220.698200,0.697533,0.608156,0.750622,3.127080,0.000000,0.189848,437905.130000,257426.980000,150199.150000,150199.150000,0.000000,160785.000000,111399.140000,272184.140000,129040.550000,37309.260000,49796.490000,80865.940000,7186.690000,0.000000,34.562000,54.353800,174.395000,0.000000,22417.140000,9416.960000,1082.960000,25.420000,0.397000,ok,411.530000,0.000000,20.999400,22,,5.202885,29,0.712000,0.812368,1.900886,1.475135,2.604820,0.838559,0.676179,0.990322,1.100155,0.860287,1.372175,1.054945,0.841225,1.325944,1.133255,1.037562,0.879041
0.750000,0.100000,0,0.600000,50,0.166670,164.243000,164.243000,0.401576,13.449300,54.273900,113.981500,0.385447,0.298235,0.443161,5.493930,0.000000,0.131997,189912.900000,257426.980000,199061.650000,199061.650000,0.000000,75483.040000,59537.970000,135021.010000,58891.090000,30516.980000,45440.050000,346.110000,820.100000,0.000000,38.268300,126.000000,-0.025300,0.000000,9721.980000,10521.610000,465.860000,148.070000,0.437000,ok,545.170000,0.000000,23.462700,21,,5.202885,44,0.712700,0.551737,1.977299,1.610832,2.708609,0.907031,0.760214,1.022430,0.992751,0.804919,1.208576,1.040851,0.892173,1.221786,1.220028,0.908116,1.002913
0.750000,0.100000,1,0.600000,50,0.166670,256.328100,89.027500,0.444917,21.556600,187.218500,236.717600,0.691288,0.614102,0.729870,4.557290,0.000000,0.219108,491992.360000,257426.980000,198622.620000,198622.620000,0.000000,179837.680000,111328.610000,291166.290000,142228.570000,37019.700000,67706.800000,82417.080000,7305.900000,0.000000,31.574200,105.223000,119.530000,0.000000,25185.960000,10950.820000,916.620000,60.730000,0.661000,ok,544.530000,0.000000,24.419800,4,44.948625,5.202885,44,0.713000,0.858509,1.977299,1.610832,2.708609,0.907031,0.760214,1.022430,0.992751,0.804919,1.208576,1.040851,0.892173,1.221786,1.220028,0.908116,1.002913
